"","MB01","MB02","MB03","MB14","MB19","MB47","MB50","MB51","MB52","MB53","MB04","MB05","MB06","MB24","MB25","MB40","MB43","MB46","MB49","MB55","MB08","MB09","MB10","MB16","MB17","MB22","MB07","MB13","MB15","MB20","MB39","MB48","MB54","MB21","MB30","MB31","MB33","MB34"
"KLC4",0.678452,1.42848,0.697084,1.40495,1.06871,1.9522,0.614868,1.35074,1.59639,2.33154,1.1522,0.569803,1.24725,1.35876,0.915426,2.29596,1.44441,1.99755,1.93557,0.946496,0.0175647,1.18798,0.511448,0.351164,0.142217,0.625484,0.772228,0.554595,1.36883,1.28364,0.978768,0.304177,1.34954,-0.130644,0.590557,0.172087,1.01736,0.867215
"GRHPR",0.0021165,0.754548,0.290272,0.323076,1.22586,1.10625,0.257405,0.68202,1.2467,0.356723,1.1496,0.657727,1.74492,1.07769,1.68446,1.21457,0.852056,1.38497,0.432978,1.02644,1.12808,0.56429,1.19025,1.42488,0.836784,1.24228,1.58255,1.44434,0.888669,0.589432,1.34146,0.969463,0.243361,0.806648,1.22946,1.18136,1.49225,1.77392
"MYL6",0.128013,-0.18179,-0.36075,0.414018,0.174246,-0.299308,0.269764,-0.387639,-0.127887,-0.23146,0.110488,0.0197748,0.680597,0.515709,0.104676,0.555981,0.730627,-0.174681,0.506566,0.401279,0.0318106,-0.226264,-0.680889,-0.450408,0.297542,-0.245095,-1.02532,-0.679705,-0.408809,-1.09586,-0.597823,-0.542247,-0.261363,1.15482,0.00190926,0.254559,0.510313,-0.21784
"SPS1",0.299327,0.922619,0.539531,0.469998,0.640079,1.80016,-0.0870314,0.521786,0.779233,0.741765,1.17104,0.860306,1.16875,1.5047,0.0179351,1.61888,1.13448,1.65895,1.00567,0.995851,1.22682,1.17338,0.715294,1.14143,1.14756,0.625147,1.12252,1.36749,1.14698,0.719472,1.30556,1.36501,1.04485,0.0663986,0.546486,0.799836,1.00226,0.964581
"BRE1B",-0.205866,0.0751121,0.265497,0.338175,0.191949,0.858814,-0.406919,0.412052,0.375688,0.234479,-0.0306222,0.344008,-0.141064,0.0283588,-1.05586,0.11027,0.223569,0.579284,0.145311,0.0593811,-0.00151506,0.355917,-0.16334,0.015236,0.0225104,0.116192,0.24328,-0.048787,0.716486,-0.0668332,-0.13494,0.186919,-0.272401,0.30189,-0.0758701,0.279633,0.216959,-0.0551981
"RPC4",0.385082,-0.203349,0.527545,0.121213,0.0333325,0.472646,0.307196,0.277333,-0.0743298,-0.233036,-1.71782,-1.25822,-1.51742,NA,-1.52143,-0.84499,-1.10114,-1.40177,-1.70174,-1.22874,-1.09786,-1.57691,-0.959377,-1.38327,-1.16749,-1.1823,-0.328421,-1.58364,-1.48261,-0.901812,NA,-0.66847,-2.10702,-0.0848983,NA,NA,-0.347608,-0.145677
"TBCA",-0.298245,0.142323,-0.694335,-0.194578,-1.30587,0.315332,0.192352,-0.240499,-0.358381,0.00842563,-0.697313,-0.634306,-1.44499,0.0640147,-0.177217,0.317731,-0.220235,0.403935,-0.499234,-0.195729,-0.686302,-0.0659685,-0.163498,-0.358479,-0.191003,-0.0470987,-0.0494823,-0.0368287,-0.214193,0.0132446,0.366073,0.48746,0.393309,-1.35914,-0.215115,-0.03361,-0.156692,-0.0422402
"DKC1",0.334786,-0.0541917,0.748637,0.20254,0.580614,-0.252403,0.502745,1.04536,0.901417,0.313261,-1.63728,-0.345138,-1.1804,-0.368885,-0.705217,0.029786,0.0906055,0.429687,0.0674886,-0.792102,0.891483,-1.24114,0.16007,-0.0488087,0.204034,-0.057654,1.14242,1.17398,-0.098759,0.295803,0.150436,-0.575925,0.118463,0.666543,1.2783,0.965965,0.784279,0.394642
"BAP31",-0.707802,0.101209,-0.554463,0.173192,1.69202,0.768322,-0.552078,-0.532392,-0.514531,0.182375,-0.693511,-0.0627586,-0.0753486,-0.739305,-0.450352,-0.648427,-0.832322,-0.298488,-0.11588,-0.620003,-0.195792,0.442523,-0.345416,-0.208976,0.0092392,-0.105128,0.150479,1.41712,0.686572,-0.337384,-0.456748,-0.618858,1.20617,0.150756,0.703329,0.386463,0.206369,0.491114
"BIN1",0.0486163,-0.235459,-0.0828792,-0.583055,-1.22174,-1.90815,1.41261,-0.667382,-1.18379,0.262856,2.33728,0.248678,0.353463,1.15615,2.94474,0.633848,0.828694,-0.221851,-0.426007,2.55525,0.831207,1.79837,1.7887,0.881858,0.264765,0.810806,0.323855,1.2169,0.310246,1.67451,1.28885,-0.358995,0.983777,-0.933201,-0.745379,-0.738064,0.608923,0.940332
"GCSH",0.489254,1.03814,0.490031,0.455432,0.969192,0.353647,-0.219386,0.716867,0.598981,-0.0681341,-0.284124,0.0414625,-0.654896,-0.586678,NA,0.013102,-0.502617,-0.2952,-0.573979,-0.66764,-0.120806,-1.01659,-0.238554,-0.577647,-0.447873,NA,0.0912853,-0.553415,NA,NA,NA,-0.176186,-1.24114,-0.496554,NA,-0.0372459,1.23174,NA
"RECQ1",-0.842626,0.148101,-1.30346,-0.0773843,-0.257478,0.00532994,-0.814939,-0.692946,-0.593741,-0.0969038,-0.682597,0.603586,-0.690145,0.0359447,-0.986824,-0.5145,-0.209808,0.0381805,-0.311166,-0.0279302,0.0344034,-1.30828,-0.723255,0.376884,-0.14631,-0.498902,-0.0347245,-0.224376,0.442216,0.472225,-0.674198,-0.182431,-0.400434,0.396564,0.249195,0.467811,-0.247543,0.242315
"OAT",-2.39891,-5.6107,-1.83805,-4.24381,-2.934,-3.86815,-2.40761,-3.00652,-4.06831,-4.13972,-1.75571,-1.46824,-2.46787,-3.0179,-3.31244,-2.17229,-2.70708,-3.0843,-1.96665,-1.4801,-2.7422,-3.86819,-2.38391,-2.58215,-3.50279,-2.56466,-2.83041,-1.94596,-3.63591,-2.6503,-3.01881,-2.49684,-3.51574,-1.55897,0.874372,-1.4298,-0.941411,-1.76544
"MYCBP",-0.00509222,-1.10026,0.052203,-0.653506,-0.151311,-0.704934,-0.45949,-0.449492,-0.677753,-0.824036,-1.61863,-0.128286,-1.03192,NA,-2.23724,-0.583386,-0.903121,-1.21104,1.31252,-1.57486,NA,-1.10483,-2.20878,-0.869639,NA,NA,-1.69685,-1.40008,-1.73772,NA,-1.52187,NA,NA,-0.949192,NA,NA,-0.80977,-1.31361
"EXOC4",0.537391,0.447639,-0.167227,0.0167492,0.0780972,0.0177443,0.0380088,0.221587,0.416245,0.0585431,0.745546,0.342672,0.468236,0.55306,0.661331,0.0307152,0.509274,0.288579,0.615885,0.462507,0.765025,0.924619,1.0817,0.909961,0.731172,1.05423,0.40785,0.14406,1.06647,1.10709,0.726504,0.586828,0.345536,0.0318139,0.127371,0.336318,-0.0874087,0.169745
"GOGA2",0.12593,0.147664,0.0426064,0.654367,1.30152,0.422365,0.336165,0.593753,0.409923,0.329133,-0.580435,-0.0879803,-0.560695,0.224329,-0.593743,-0.543685,0.491473,0.510936,-0.0324756,0.411506,0.200702,1.19878,0.00506809,0.637191,0.669443,0.589301,0.475867,0.626087,0.458742,0.276034,0.145161,0.491569,0.95882,1.04649,0.782413,1.26202,0.814515,0.667953
"MCM7",-0.428929,0.11891,-1.092,-0.347663,-1.25712,-0.759283,0.338468,-1.70119,-1.23626,-0.562511,-1.47165,1.0291,-0.938796,-0.176229,-2.05655,-0.196988,0.12641,-0.0491461,0.40789,-1.25409,-2.32202,-1.66818,-3.41705,-1.78218,-1.25786,-1.79492,-2.71054,-3.19655,-0.762705,-1.63442,-0.469709,-0.181836,-1.69548,-0.580746,-0.940067,-1.7983,-1.8427,-1.30143
"KAD1",1.04911,2.0683,1.20283,0.691986,1.81937,2.50004,1.86214,0.72546,2.70679,1.59567,1.92975,1.19417,1.45843,1.43571,1.36614,0.504347,1.26922,1.25934,0.933539,2.21217,3.62219,3.37169,3.85555,3.42002,3.29202,3.52934,3.54399,3.31212,3.70255,3.74394,4.19253,3.58614,2.98789,0.24684,1.12696,1.43121,1.83393,1.94112
"F192A",-0.330119,0.0595681,-0.173974,-0.67341,-1.42523,0.186486,-0.146948,-0.130366,-0.604669,0.0564072,-0.656217,0.309273,-2.04497,0.0603185,-0.571396,-1.34789,-0.764911,0.789138,-1.00893,-0.657738,-0.394216,-0.780929,-0.309315,-0.169927,-0.346323,-0.450761,-0.536915,-1.23777,0.0642505,-0.257601,-1.62163,0.243038,-1.12347,-0.715503,-0.72037,NA,-0.275476,-0.542257
"SFXN3",-0.502203,3.53819,0.529778,0.773522,1.20714,1.49977,0.665808,2.30762,1.3842,1.32963,2.86726,-2.31414,-0.91694,-0.352584,1.66471,-1.87731,-0.257485,-1.26051,-0.920122,2.49814,0.964613,3.3074,1.81896,1.41416,0.88696,1.14288,2.51701,1.82675,1.78157,1.21313,0.777337,-0.260451,2.25797,-0.229555,-1.35028,-0.247738,-1.57641,-1.38588
"MED20",NA,-0.21119,-0.467022,-0.0995314,-0.194639,0.635859,NA,-0.162792,-0.100034,-0.0547028,-1.5575,0.637196,-1.11088,-0.473405,NA,-0.5678,NA,-0.247823,-0.451918,-0.739027,-0.363109,-0.611671,-1.28281,-0.089891,-0.536685,-1.12669,-0.289825,0.469645,NA,NA,-0.375964,-0.48845,NA,NA,0.116998,-0.0503685,-0.431934,0.0522347
"AINX",4.56126,6.41129,5.9535,2.70221,5.346,4.44931,4.42725,4.91733,NA,4.41449,4.66475,6.31488,5.39594,6.07734,6.20292,5.9848,5.81766,4.16852,5.52796,7.32707,NA,7.04194,5.62664,NA,NA,3.29909,NA,5.73105,NA,NA,2.18542,NA,4.1292,7.14142,6.98881,5.97608,5.6689,5.30625
"ICLN",0.674069,-0.247721,0.240734,-0.23572,-1.73012,-1.48382,0.135965,-0.0584734,-0.462531,-0.151406,-1.92497,0.13687,-0.989149,-0.78308,-1.15941,-0.242996,-1.76935,0.397534,0.141556,-0.813659,-1.11034,-1.84782,-1.665,-1.35329,-1.51202,-1.20835,-1.23639,-1.41616,-1.62337,-2.04043,-1.54409,-0.248002,-1.89274,-0.291553,-0.701883,-0.850049,-0.505595,-0.257683
"SNR40",0.427355,0.372864,0.412923,0.429405,0.283945,1.03225,0.318815,0.302919,0.122408,0.262688,-0.211821,0.46926,-0.162673,0.336673,-0.518261,0.372232,0.413189,0.60462,0.118557,-0.238186,-0.0312297,0.570963,-0.165846,0.267979,0.370022,-0.098576,0.235263,0.117869,0.403089,0.0856708,0.475967,0.514647,0.793729,0.250765,0.189372,0.236756,0.457305,0.562317
"OTU6B",1.085,0.515107,0.145425,1.17956,-0.253501,-0.099662,0.63916,0.174773,0.342798,0.666472,-1.04388,0.988238,-0.42077,-1.07606,0.0248962,0.128926,-1.01956,0.00301351,-0.29353,-0.858995,0.0306969,-0.737187,-0.079887,0.402091,-0.110641,0.161407,-0.751953,-0.018702,NA,-0.0435446,0.243698,0.232469,NA,-0.0383164,-0.123346,-0.280248,-0.121807,-0.534907
"CHM4B",-0.698164,-0.285997,-0.806571,-0.590134,-0.731131,-0.513087,-1.43901,-1.07593,-1.65333,-0.632308,-0.240317,0.19534,-1.31114,-0.194448,-0.102058,-0.114517,-0.450136,0.239825,-0.677912,-0.0454509,-0.236696,-0.243213,-0.501899,0.0414611,-0.0896197,-0.45404,-0.0300776,0.117607,-0.439238,-0.215006,-0.158191,0.201318,-0.452626,-0.819086,0.231339,-0.205752,0.187968,0.319052
"RL3",-2.17504,-2.11087,-1.33747,-1.9108,-1.73839,-2.56082,-1.38589,-1.59474,-1.50155,-1.59308,-3.11458,-2.61167,-2.67399,-2.24808,-1.89571,-1.77796,-1.87411,-2.59624,-3.06658,-2.7885,-1.70412,-2.29364,-3.03119,-4.73005,-2.32335,-2.46956,-3.05532,-2.75539,-3.46471,-2.98019,-2.31852,-3.38802,-2.219,-2.21852,-2.04656,-1.61831,-2.32608,-2.4642
"GAMT",-1.19606,0.426685,-0.855909,-0.850034,-3.32432,-4.04589,-0.211093,-0.325995,-0.928585,-0.248903,-0.672065,-3.37278,-0.759935,-0.503996,-0.133867,-2.19407,-0.631001,-0.664579,-0.0764893,-1.01578,-1.64501,-1.10691,-1.40341,-1.99083,-2.38254,-2.3139,-2.11547,-2.29913,-3.07237,-2.15782,-0.0477153,-2.18721,-1.13504,-0.707566,-2.06058,-0.919139,-0.780534,0.340749
"RM47",-0.765782,-1.70699,-0.519129,-1.28206,-0.222259,-2.31228,-0.864734,-0.736145,-0.794559,-0.917188,-2.43091,-1.17546,-2.70496,-1.80755,-2.3937,-1.66574,-2.13891,-1.47808,-2.12912,-1.88563,-2.16932,-3.56471,-2.53228,-3.64111,-3.14731,-2.98667,-2.88952,-3.00168,-3.19343,-2.22143,-1.85864,-2.44441,-2.68961,-2.51494,-2.06402,NA,-1.87516,-1.60234
"KPRA",-0.355853,-0.0227481,-0.291459,-0.222335,-0.401282,-0.562988,0.282739,0.0118414,-0.134613,-0.0966125,-0.430017,0.757087,0.504735,0.54124,0.418412,0.299743,0.434318,0.145037,0.492564,-0.0147468,0.108276,-1.05654,0.548706,0.663568,-0.541707,0.552798,0.0764693,-1.64642,0.305722,0.0144363,0.0303663,0.378474,-0.624903,-0.609862,0.631808,-0.241829,-0.0669385,1.1156
"NIPA",0.175128,-0.114474,0.0955411,-0.0922558,-0.269534,0.689898,-0.0805221,0.350857,-0.487415,-0.154588,-1.06807,-0.628762,-1.02327,-0.178613,-0.988599,0.00974645,-0.229854,0.216576,-0.148969,-0.624625,-1.00444,0.246089,-0.865683,-1.00213,-0.522276,-0.99156,0.383179,-0.516311,0.182064,-0.876783,0.255808,-0.12155,0.303703,-0.397675,0.331805,0.17018,-0.323937,0.0182355
"S10AD",NA,-5.70224,NA,-2.39502,-2.68918,NA,NA,-2.25499,-2.02851,-1.69595,NA,NA,-1.02812,-2.57831,-2.29573,-2.67263,-1.36541,-2.33055,-2.91526,-1.90089,-1.64826,-4.40783,-0.635033,-3.50996,-2.52299,-2.59596,-0.348952,-1.47767,-3.66334,-3.5497,-0.941172,-3.06519,-2.99284,-0.980461,-1.18859,-0.922776,0.461594,-1.04627
"BASP1",0.451481,0.63935,1.21463,0.935007,0.717526,2.14139,1.96024,1.82171,2.94202,2.32072,2.97789,2.29782,1.35421,2.31008,3.41852,2.87386,1.9775,2.04277,2.22709,2.92052,4.01909,2.49738,4.01535,3.83954,3.84622,3.81922,3.27549,2.62863,2.99951,4.05655,3.62529,4.15849,3.23874,0.543389,0.47114,1.05097,0.637266,2.37432
"SMAG2",-0.30559,-0.269083,NA,1.68432,-0.11804,-0.981772,NA,0.119373,0.737275,0.727983,-0.580238,-0.551066,-0.318924,-0.122998,NA,0.425057,-0.0374438,0.154951,0.0252697,-0.457786,-1.82041,-0.957873,-1.26118,-2.14909,-1.29093,-1.71827,-0.455014,-0.120095,NA,0.135256,-0.84789,NA,NA,-0.371732,-0.172749,NA,0.429766,0.870937
"FA50A",-0.405494,-0.0748592,-0.0314989,-0.925014,-0.238222,0.524689,0.20369,-1.10204,-1.40033,-1.08191,-0.165477,0.178937,-0.560843,-0.458362,-0.875569,-0.101376,-0.383783,0.151195,-1.01198,-0.476462,-1.07049,0.0557781,-0.620513,-0.202198,-0.431508,-0.409095,-0.0372636,0.960868,0.23334,-0.0221771,-0.232017,0.0320709,0.716714,0.118837,0.509959,-0.0568084,0.250903,-0.130993
"BRD9",0.177636,0.741551,0.242203,0.248733,0.0613507,0.198379,NA,0.175865,1.19151,NA,0.545368,-0.00764045,-1.14743,0.244336,-0.418074,1.11805,0.717163,0.992114,0.279788,NA,-0.197154,0.595747,-0.145423,0.28596,NA,2.05419,0.0333029,0.444226,NA,-0.191665,0.559966,0.611086,NA,0.611541,NA,NA,0.178535,0.813961
"NFYB",0.29403,NA,0.356979,1.29998,0.571312,1.58822,0.364001,1.21182,0.844825,0.968507,0.231321,0.699624,NA,0.55766,-0.563004,1.74581,1.05118,1.23905,1.16393,NA,0.199541,1.15836,0.353056,0.71425,NA,0.505363,1.56692,0.527212,NA,NA,1.7209,1.66485,1.24733,0.931491,0.0632277,NA,2.1422,1.68177
"TTC28",1.4549,1.72324,0.975452,1.44884,1.19283,1.42436,-0.373513,0.70265,1.69373,0.960869,0.294848,2.11604,1.03727,1.26916,NA,1.24652,1.42363,0.249483,0.884037,NA,0.444861,1.18082,-0.652238,NA,0.791248,NA,0.47787,1.20624,-0.0079102,-0.443878,0.666584,-0.265923,1.10013,0.569336,0.713794,1.15018,-0.291526,0.45866
"CPSF5",0.666145,0.881715,1.20665,0.798082,1.07655,1.64992,0.836329,1.06151,1.52168,1.04604,0.597334,1.00928,0.678839,1.25069,0.773762,1.39088,1.1662,1.12896,1.05219,0.779361,0.595263,1.28253,1.22684,0.751131,1.15354,1.23422,1.73118,1.36121,1.30554,1.28185,1.14957,1.07627,0.866468,1.10978,1.23345,0.66438,1.25759,1.7387
"TRM5",0.615767,0.419806,0.680196,-0.19129,-0.466559,0.401791,-0.0473188,0.745893,0.110159,0.691719,-1.32658,0.0675951,-1.20531,-0.53663,-1.07055,-1.3428,-0.451754,-0.276902,-0.812941,-1.07107,-0.459035,-0.648476,-0.505325,-1.33771,-1.42157,-1.34936,-2.01543,-2.22674,-1.8279,NA,-0.965425,-0.440556,-0.694274,-0.714442,-0.147164,-0.415278,-0.807502,-0.833354
"NUDC1",0.196915,-0.233518,0.106421,-0.0560852,-1.43597,-0.430307,-0.195173,0.331961,0.124119,-0.486403,-1.13683,0.0206845,-1.76023,-0.820809,-1.49263,-1.21737,-1.11609,0.119424,-0.129973,-0.871928,-1.39964,-1.9297,-1.52929,-0.86282,-1.29304,-1.61305,-1.50601,-1.12533,-2.06545,-2.50438,-1.6561,-0.621057,-1.5733,-0.633975,-0.687166,-0.770283,-0.954922,-1.58785
"ERAP1",-0.741894,-1.26175,-2.28968,0.903843,-0.178842,-1.63409,-0.836308,0.993366,-0.566256,-0.412214,0.574214,-1.34485,-0.367927,-0.592791,-0.207618,-0.75965,-0.594925,-1.81198,-0.651204,0.151177,-0.988406,-1.20231,-0.76883,-1.13292,-1.72894,-0.482542,-0.713048,-1.37303,-1.11832,-1.58961,-1.52621,-1.83216,-1.39871,1.10381,1.41973,0.654258,-0.221977,-0.735752
"RENT2",0.643561,0.301601,0.523024,0.649589,0.381316,0.525099,NA,0.15682,0.231628,0.0800693,-0.119283,0.969486,0.354594,0.14376,-0.802061,0.557838,0.538042,0.745986,0.92683,0.0236187,0.0221791,0.608894,0.148623,0.0970719,0.472685,0.0147067,0.2416,0.351259,0.515159,-0.25561,0.714372,0.106564,0.0446538,0.122175,0.650413,0.264483,-0.0261003,0.167541
"CDK12",-0.0451868,-1.15875,-0.00402001,-1.36715,-0.67324,-0.534688,-0.626729,-0.477604,-1.5983,-1.22969,-1.83997,-1.57201,-1.87704,-1.3386,-2.11546,-1.79518,-1.89113,-2.4139,-1.19696,-1.54812,-1.11048,-0.893907,-1.68337,-1.26357,-1.56094,-1.39108,-1.18524,-1.40596,-0.933056,-2.0294,-1.86957,-2.00612,-0.339248,-0.951225,-0.339164,-1.27532,-1.3092,-1.05998
"NUP62",0.141246,-0.108206,0.0457253,-0.123851,-0.129511,0.243434,0.0889213,0.0644319,0.052052,0.0804735,-0.602715,-0.226685,-0.763521,-0.162693,-1.30082,-0.146531,-0.145605,-0.153677,0.0141944,-0.996283,-0.719057,-0.281371,-1.17216,-0.559938,-0.716483,-0.971514,-0.737033,-0.184838,-0.144713,-0.574131,-0.567455,-0.356444,-0.0662385,-0.0818034,-0.326394,-0.464765,0.0258506,-0.164455
"GOGA3",-0.807215,-0.390409,-0.376991,-0.322639,1.06832,-0.338636,-0.0612538,-0.521539,0.0944567,0.230412,0.149079,-0.50839,-0.334457,-0.426068,0.059636,0.152526,0.206968,0.0926869,0.241338,0.359232,-0.0732781,-0.12747,0.0358841,-0.0464471,-0.0330618,0.0721263,-0.555816,-0.173958,0.0790253,0.0036345,-0.0558179,-0.0926404,-0.196125,-0.404774,-0.907111,0.2571,-0.0640677,-0.368797
"TATD1",0.212824,-0.723973,0.119576,0.764028,-0.723082,-0.610502,-0.592874,1.28893,0.228442,0.983448,-1.41578,-0.913894,-0.291661,-0.919347,-2.15877,-0.0915757,-1.05212,0.431686,-0.708212,-1.32898,-0.653569,-2.58713,-1.14604,-1.48116,-1.4478,-1.16481,0.0922183,NA,NA,NA,NA,-0.305797,0.0387534,-0.413723,-0.4543,NA,-0.379282,NA
"ADCK3",1.07809,-0.400138,1.11991,1.36631,-0.226179,0.256308,0.055699,-0.225784,0.74176,-0.14247,0.925984,1.40765,1.35665,0.75447,-1.20594,2.27617,0.122998,1.41105,0.813441,-0.269045,-0.925263,-1.72431,-0.822873,-1.01413,-1.58524,-1.67343,-1.07969,-0.986056,-1.1827,-0.555641,-0.590803,-0.725907,-1.81018,-2.24674,-0.992145,-1.46931,-0.931855,-2.04821
"IF2P",-0.315,-1.56424,-0.425066,-1.33779,-1.53235,-1.75342,-0.0946605,-1.65195,-1.86851,-1.3297,-1.92042,-0.859657,-1.68255,-1.38172,-1.37471,-2.04508,-1.30616,-1.19617,-1.84367,-1.46761,-2.06933,-1.87846,-2.06816,-2.13536,-1.77205,-2.04013,-2.47229,-2.32198,-1.90362,-1.78681,-1.77876,-1.54042,-1.28844,-1.23018,-1.05172,-1.34445,-1.65991,-1.59865
"G6PI",0.768506,0.676364,0.394409,0.629895,-0.0166393,1.26222,0.583715,0.00369526,0.149089,0.0015301,1.474,0.682899,0.39893,0.10387,1.77322,0.11146,0.290849,1.03857,0.451985,1.07468,1.04959,1.01361,1.2557,1.28582,0.221727,1.02773,1.45147,0.763856,0.614984,1.11673,0.446667,0.489756,1.1409,-0.196447,0.620182,0.218924,0.0951342,1.27236
"FUT8",-2.86687,-0.928498,-1.57189,-4.13954,-1.90661,-3.9244,NA,-1.38581,-2.14722,NA,-2.49855,-2.283,-0.936323,-0.90978,-0.956946,-1.83127,-0.365837,-1.81093,-0.54866,0.592778,-0.236894,-1.99299,-2.42787,-4.08171,-2.70456,-2.10199,-1.54097,-2.84684,-2.65194,NA,NA,NA,-2.31516,-0.62531,-1.48213,-0.610388,-1.17884,-1.47246
"NC2A",-1.05562,-0.362042,-0.23061,-0.364282,-0.770347,0.623057,-0.904169,-0.272259,-0.0840864,-0.0474539,-0.881692,-0.658497,-0.913539,-0.383233,-0.358057,-0.253346,-0.277128,-0.296869,-0.791993,-0.00855484,-0.106558,-0.414446,-0.440295,-0.514609,-0.800976,-0.482703,0.0423611,-0.917917,-0.402464,-0.163032,-0.787823,-0.243706,-0.581054,-0.280927,-0.649489,-0.439538,0.0835987,-0.237183
"E41L3",1.69739,1.7228,1.99949,-1.80622,1.29737,2.4581,1.09981,-1.73016,-0.1984,0.677314,2.76795,1.26077,1.674,1.0771,3.55532,0.0120958,1.26688,1.40639,0.614801,2.95228,0.994547,2.33279,2.07116,1.7043,-0.465337,1.43629,1.97033,2.04276,0.798533,2.62954,2.04232,1.5947,2.30137,-1.91919,-1.81249,1.00542,2.70173,1.03796
"DDI2",0.993469,1.16843,0.604482,0.376938,-0.0538155,0.753211,0.665652,0.910077,0.383129,-0.031281,0.972347,0.583381,1.89265,0.35431,1.24328,0.603392,0.582448,0.783974,1.15038,-0.391209,0.937194,0.806189,1.10571,1.42477,1.07559,1.68837,0.679389,0.850458,0.801492,1.03826,0.752615,-0.370795,0.730566,0.7282,1.14421,0.975733,1.03965,0.506086
"ARPC5",-0.508723,-1.5985,-0.899049,-0.341931,-0.894448,-0.483001,-0.210073,-0.788245,-0.210144,-0.64294,0.270455,0.333528,0.355514,0.72611,0.79927,0.840563,0.440298,0.137316,-0.578417,0.597675,0.197495,-0.212307,-0.022809,-0.046206,0.267347,-0.0450336,-0.277445,-0.296127,0.00704643,-0.171959,0.197272,0.433538,-1.01441,0.59154,-0.182374,-0.051653,0.551004,0.169628
"QIL1",0.463615,0.490441,0.878768,0.37493,1.52523,0.207041,0.471154,0.0528778,0.330672,0.0650848,0.849067,0.124687,0.385856,0.0267658,1.10266,0.19794,-0.262313,0.688557,-0.0532719,0.69769,-0.586431,-0.240169,0.0800492,-0.522094,-0.853571,-0.453253,-0.650121,0.438529,-1.10378,0.0731616,0.0486123,0.222958,0.521477,0.271271,NA,0.115651,0.290932,0.186881
"WDR91",1.49063,1.78142,0.993536,NA,1.25017,0.920664,NA,0.461091,NA,0.889895,2.65388,2.12595,3.68395,2.11991,2.01044,2.02714,3.14829,2.27168,1.97834,1.88221,0.868245,2.20468,1.68276,2.13499,1.36529,1.33316,NA,1.8526,NA,1.47092,NA,0.304518,1.84492,NA,NA,1.28681,0.849476,2.22827
"CIZ1",0.444362,0.279434,0.171847,0.752383,0.368164,0.873561,0.355784,0.322971,0.120027,0.410798,0.433659,-0.210893,-0.145041,0.675743,-1.06801,0.709815,0.577047,0.904078,-0.690767,0.431276,0.353504,0.496045,-0.149898,0.116538,0.858665,0.174873,-0.0204582,0.396204,0.6594,-0.431173,0.557199,0.9942,-0.132074,0.29384,0.27869,-0.153148,0.2407,0.332138
"ATX3",0.475139,0.48227,0.850697,-0.0546777,NA,0.0291914,0.279571,0.962595,-0.700345,0.352161,0.139092,0.611364,0.799927,0.695339,0.693508,0.85314,0.603055,-0.21955,0.381575,-0.460637,-0.797658,1.22882,-0.538283,-0.010335,-0.36756,-0.313608,-0.164218,NA,0.556004,-0.0576185,-0.190455,-0.291503,1.03778,-0.104223,0.213141,0.587297,0.694261,0.587232
"CIAO1",-0.343852,-0.574318,-0.327535,-0.423488,-0.868549,-1.60853,-1.18915,-0.523138,-0.730071,-0.502356,-0.86816,-0.285571,-0.917403,-0.450083,-1.18756,-0.366688,-0.971855,-1.12261,-0.864792,-1.0678,-1.06878,-1.3391,-1.06276,-0.9035,-1.38504,-1.68525,NA,NA,NA,NA,NA,-1.06375,-1.36315,NA,NA,NA,-0.497926,-0.798333
"RB6I2",0.000202011,1.8348,0.368325,0.579205,-0.128526,0.00259522,0.919751,-0.190839,1.55246,1.17996,2.86468,0.348843,0.338403,1.23301,2.99026,0.779311,0.996574,0.871353,0.788098,1.77696,2.91827,1.29981,2.97569,2.82629,2.86075,3.28539,2.3481,2.35809,2.586,3.17497,2.27212,2.44355,0.828445,0.674557,0.851668,0.185539,0.956287,0.984376
"NCK2",NA,1.69723,-0.32927,0.670196,1.24262,0.695306,NA,0.763416,1.38027,1.29194,1.19183,0.692705,NA,0.838328,1.57938,1.84168,1.93427,1.16115,1.10241,1.20401,2.8559,0.89297,3.50104,3.47206,1.7619,2.75934,2.59684,1.60832,2.37212,1.94346,1.85627,NA,NA,1.01503,1.44435,NA,1.6716,1.66833
"SMCA1",-0.703638,-1.37086,-0.582766,1.1389,0.175659,0.0557842,0.0500891,0.58838,0.0197285,0.192026,-1.13441,-0.0510871,-1.03765,-0.403843,-0.921335,0.315404,0.0734398,-1.4826,-0.197204,-0.42027,0.478993,0.382406,-0.069125,0.125384,0.351184,-0.280847,0.655784,-0.10371,1.27405,0.961291,1.04191,0.73617,0.857826,0.342549,0.395354,0.463262,-0.452105,NA
"RAB8A",-0.27531,-0.198408,-0.381903,0.619683,0.531279,-0.65484,0.160045,-0.253728,0.0981432,0.215409,-0.295489,0.429805,0.816843,0.039538,0.0386355,0.519967,-0.00378176,0.329546,0.387633,-0.403099,0.167716,0.230764,0.1785,-0.382101,0.817223,0.312742,0.0598036,-0.179303,0.271605,-0.118734,-0.400771,0.640746,0.238667,-0.780532,0.857781,0.875118,-0.210352,0.790073
