GeneSymbol;entry_name;MB278;MB282;MB275;MB247;MB091;MB234;MB199;MB136;MB288;Burdenko_1360;MB226;MB118;MB166;MB239;MB102;MB271;MB177;MB037;MB265;MB170;MB244;MB260;MB274;MB264;MB268;MB095;MB227;MB269;MB088;MB281;MB284;MB174;MB277;MB164;x5M15;MB287;MB099;MB266;MB104;MB248;x1M6;MB106;MB270;MB018;MB206
RPS27A; ubiquitin-40S ribosomal protein S27a precursor GN=RPS27A;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,156705873;-0,942154286;-0,168918001;0,362676999;0,274069937;-0,603301216;-0,533971851;-0,610804937;-0,301314564;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
AMPD2; AMP deaminase 2 isoform 1 GN=AMPD2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,540478638;-0,340297374;0,341074367;-0,270655528;-1,743273381;-0,01782191;0,742367889;-1,369201799;-1,091176162
DAB2; disabled homolog 2 isoform 1 GN=DAB2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,333139784;0,129208247;0,363603235;0,248725256;NaN;NaN;-0,307218846;NaN;-0,535465289;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
STAT6; signal transducer and activator of transcription 6 isoform 1 GN=STAT6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,053748482;1,840666372;NaN;0,541367583;NaN;2,093933434;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
FNBP1; formin-binding protein 1 GN=FNBP1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3,227920063;3,352429853;4,558801096;1,457466047;2,320146785;1,223523753;4,930667298;3,980611366;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
DHX15; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 GN=DHX15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,019953196;-1,248222794;-1,892358844;-0,247639119;0,093206004;-1,013314511;-0,369168326;0,654505848;-0,624528481;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
COASY; bifunctional coenzyme A synthase isoform c GN=COASY;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,059836128;-0,707681869;-0,42578074;0,415990275;0,134296823;-0,157837151;-1,72194267;NaN;-1,559691998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
DCP1A; mRNA-decapping enzyme 1A isoform a GN=DCP1A;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,214083367;-0,150545389;-0,1162449;0,355166632;-0,505116408;-0,01367922;-0,182055613;NaN;-0,586513704;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TRPC4; short transient receptor potential channel 4 isoform epsilon GN=TRPC4;-0,462527298;-1,376024781;-1,224834263;-0,380551915;-1,820877984;-1,846045994;-2,108261038;-0,953210738;-2,386893059;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,507241467;2,368982169;1,972678754;0,654587753;0,776686329;-0,025338651;-0,130299351;-0,45448519;-0,273578495;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CENPE; centromere-associated protein E isoform 1 precursor GN=CENPE;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,96145014;-0,647785809;0,49894644;-2,149491783;-1,283545848;-2,256528029;-1,69387072;-1,117892608;-0,809388911
PGRMC2; membrane-associated progesterone receptor component 2 GN=PGRMC2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,19489901;NaN;0,45134148;-2,002247045;-2,427913166;NaN;1,530244187;-2,071207378;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
OPCML; opioid-binding protein/cell adhesion molecule isoform c precursor GN=OPCML;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,777491811;-0,136576749;1,169313675;-0,383786674;0,121363594;0,153542612;0,028129261;-0,307637113;1,681730294
USP17L2; ubiquitin carboxyl-terminal hydrolase 17 GN=USP17L2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,387832187;-0,503031426;NaN;0,375280573;NaN;0,827784114;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NACAD; NAC-alpha domain-containing protein 1 GN=NACAD;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,7830217;-1,8537645;-3,94998651;-4,687395596;-1,661464126;-0,327102662;-2,110423205;-2,836195993;-2,176596559;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ASB17; ankyrin repeat and SOCS box protein 17 GN=ASB17;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,108040601;0,688353811;1,01941423;0,518952453;0,930908734;0,08446217;-0,063872231;0,512381392;0,674490759;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SCAF4; splicing factor, arginine/serine-rich 15 isoform 1 GN=SCAF4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,212876608;-0,837075432;-1,416287391;0,435678525;0,562075633;-0,236041191;-1,025457043;0,053959261
FAM120B; constitutive coactivator of peroxisome proliferator-activated receptor gamma isoform b GN=FAM120B;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,388745906;0,221269593;0,449464148;0,355145878;0,129193504;0,673119843;0,16266051;-0,316302947;0,641515656
FOXRED2; FAD-dependent oxidoreductase domain-containing protein 2 precursor GN=FOXRED2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,025225954;3,096256351;4,309171425;2,515492108;2,349192185;3,506089252;3,959709576;NaN;2,859797375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RGS10; regulator of G-protein signaling 10 isoform a GN=RGS10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,775339573;-0,345058014;-2,030849521;-1,41832169;-0,722837125;-1,580996197;-2,791124745;-0,637377632;1,343402092;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CLK1; dual specificity protein kinase CLK1 isoform 2 GN=CLK1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,325342602;0,08477789;0,904833488;-0,025063045;0,674490759;0,437996683;1,835943408;1,011736139;1,61121344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PRRC2A; protein PRRC2A GN=PRRC2A;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,77859935;0,415834235;1,227043015;2,3442492;-0,037471709;0,41950035;0,074603692;1,961367134;2,976752552
ARHGAP4; rho GTPase-activating protein 4 isoform 1 GN=ARHGAP4;0,730698323;-0,094916546;-0,531145475;NaN;-0,993206173;0,736793119;NaN;-0,468782667;0,320174466;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
FLRT2; leucine-rich repeat transmembrane protein FLRT2 precursor GN=FLRT2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,145401805;NaN;NaN;2,878377524;1,530282607;-2,787398277;-2,176765633;2,908121464;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ITPRIPL1; inositol 1,4,5-trisphosphate receptor-interacting protein-like 1 isoform 1 GN=ITPRIPL1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,027313342;-0,838990115;0,31405976;-0,422344681;-1,659105767;-2,40889557;-1,536547089;-2,34996023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RGN; regucalcin isoform 3 GN=RGN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,916042076;-0,514532477;-0,420523136;0,187235686;-0,310302911;-0,294410993;-0,264175547;-2,554669937;-0,639190309;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TTI1; TELO2-interacting protein 1 homolog GN=TTI1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,573029754;0,174253325;1,913985802;0,155317518;-1,574479916;0,807073966;-0,278140519;0,323755565;0,179212521;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
KLC4; kinesin light chain 4 isoform b GN=KLC4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-14,4864688;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CBLN1; cerebellin-1 precursor GN=CBLN1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,694443956;2,930300804;-3,116985353;0,218313434;0,601329057;0,39354063;-1,22255401;-2,661990197;0,413818002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ABHD15; protein ABHD15 precursor GN=ABHD15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,905722785;-0,414503652;-0,579640496;-0,497988505;-0,283003116;-0,303013706;0,377615453;-1,003130197;-0,463092461;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
FBXL18; F-box/LRR-repeat protein 18 isoform 1 GN=FBXL18;NaN;0,126732147;-0,143345285;NaN;-0,526251032;0,237019845;0,203187477;-0,371433485;-0,521990599;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,20821823;NaN;0,443352644;0,556101882;-0,243538268;0,256748433;-0,627080444;-0,705467372;-1,928978404;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SEC63; translocation protein SEC63 homolog GN=SEC63;NaN;0,353683441;1,173639519;0,418743505;NaN;0,578328422;-0,600396078;0,688977245;-0,301965492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ZHX2; zinc fingers and homeoboxes protein 2 GN=ZHX2;0,730698323;-0,422617245;0,287970438;1,035264887;1,205683116;NaN;0,414013581;1,723891761;0,855821796;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
DUOX1; dual oxidase 1 precursor GN=DUOX1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,219292562;NaN;-2,034075627;-0,403835232;0,547534373;0,004112749;-3,675149106;-0,116988761;-0,598048473
HECTD2; probable E3 ubiquitin-protein ligase HECTD2 isoform c GN=HECTD2;1,395708288;0,33883616;0,64633365;0,240061423;-0,147004396;0,94943378;NaN;2,247723072;2,021196157;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PEX10; peroxisome biogenesis factor 10 isoform 1 GN=PEX10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,005537691;0,045779916;0,834719132;0,448228466;0,209729714;0,377001949;-0,277623576;-1,011013986;-0,319258959
UGP2; UTP--glucose-1-phosphate uridylyltransferase isoform a GN=UGP2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,438712251;0,310573953;-1,198944496;-1,080705806;0,489080967;0,047351145;0,175734237;-2,035463225;-0,624528481;0,237013173;0,616502866;-0,456533047;-1,527986498;-0,409951681;-0,984317816;0,621289766;0,034663337;-0,424179744
BPTF; nucleosome-remodeling factor subunit BPTF isoform 1 GN=BPTF;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,404694456;0,412518074;-1,289507384;-1,226248096;0,538189506;-0,705005942;-1,656200365;-0,713461337;-2,252647078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
WNK3; serine/threonine-protein kinase WNK3 isoform 1 GN=WNK3;-0,35282097;-0,248691955;1,455210614;0,435111329;0,95491091;0,456432502;0,061109016;-0,479212937;0,585722009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ATP6V1E1; V-type proton ATPase subunit E 1 isoform a GN=ATP6V1E1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,482114265;-0,552394893;-0,1878842;-0,586513704;1,059341356;-0,356711962;0,43238208;-0,38570879;-0,404042774;1,93043907;2,840643775;-0,49894644;1,566651573;0,575498335;2,673286547;1,813725832;1,945479771;2,931786501
ADK; adenosine kinase isoform a GN=ADK;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,313430786;-0,253042544;-1,82639451;-1,279641347;-1,194508985;0,28146043;-1,370098173;0,055400756;-0,874730204;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SBNO2; protein strawberry notch homolog 2 isoform 1 GN=SBNO2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,918149162;-0,998765163;0,366993662;-0,67019464;-0,292503041;0,652556101;-0,249494315;-0,561834915;-0,529100529
AP1AR; AP-1 complex-associated regulatory protein isoform 1 GN=AP1AR;2,442658805;1,459805865;1,562719577;0,656076957;1,188388481;2,535435144;2,128121468;1,203537206;2,955923508;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
GNAZ; guanine nucleotide-binding protein G(z) subunit alpha GN=GNAZ;-0,267493825;1,476774186;2,182175987;1,846836175;-0,153181052;2,207670558;1,872991328;-0,471100505;-0,201816133;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PJA2; E3 ubiquitin-protein ligase Praja-2 GN=PJA2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,121095831;0,02318562;2,603408259;-0,47049268;2,697963038;NaN;1,587258558;1,804634743;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CMPK1; UMP-CMP kinase isoform a GN=CMPK1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,230489899;0,917939768;3,037099513;0,352574715;0,947076311;0,525432028;2,682364767;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,305680541;-0,487556103;0,328114719;1,492185502;0,642611843;1,690339647;3,06242042;1,614733767;-0,476640137
NT5C3B; 7-methylguanosine phosphate-specific 5'-nucleotidase GN=NT5C3B;0,016929989;-0,542456012;0,296929518;0,772015713;-0,014823973;-0,801804276;0,349849114;-0,936985875;0,89072233;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,01118237;0,019074965;1,521580464;0,489757622;-0,430085733;0,695054502;0,487981529;0,148763487;0,113913995
PLXNB2; plexin-B2 precursor GN=PLXNB2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,624050581;-1,051446931;0,593389666;-0,748348041;-2,531595332;-0,823909929;-1,738378246;-0,632522446;1,692200649;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SHB; SH2 domain-containing adapter protein B GN=SHB;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,243446771;-1,173927118;-2,246931615;2,585445994;-0,557501998;NaN
IFT122; intraflagellar transport protein 122 homolog isoform 1 GN=IFT122;NaN;0,984692878;NaN;0,654712972;1,856702585;1,710606083;0,209298378;1,986966335;-0,440050214;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
UBA3; NEDD8-activating enzyme E1 catalytic subunit isoform 1 GN=UBA3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,613576159;-0,30443644;0,61322697;1,250170771;0,378632043;-0,686829005;1,28660794;1,606067933;-0,412188797
CNGB3; cyclic nucleotide-gated cation channel beta-3 GN=CNGB3;0,958237374;0,823493828;1,441132059;1,233042764;1,088326665;1,930018739;1,070935498;2,484142514;0,889204916;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RGS22; regulator of G-protein signaling 22 isoform 1 GN=RGS22;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,163915653;-1,207826779;-3,153317935;-0,214805974;-0,242167909;0,076771306;-0,944164762;0,404405595;-1,022228218
DMXL1; dmX-like protein 1 isoform 1 GN=DMXL1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,840726256;0,086419129;0,075643823;0,378516667;0,065927668;NaN;0,084445813;-0,59947846;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SVEP1; sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor GN=SVEP1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,0296523;0,274839225;NaN;-0,381619772;0,106825424;-0,598650889;-0,055174336;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,321186076;-1,404680417;0,017083172;-1,277379528;-0,723148053;-1,314708615;0,419492893;0,365409341;-0,7104636
NQO1; NAD(P)H dehydrogenase [quinone] 1 isoform a GN=NQO1;-0,986679756;2,498055006;-1,631832483;-0,889318453;-0,55836964;-2,880806918;-3,400716717;4,060272123;0,168433013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TRMT6; tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 isoform 1 GN=TRMT6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,556014991;0,622333302;0,996191763;2,203770936;2,257990611;-0,091545548;1,730792596;-0,410689929;2,234182757;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ZZEF1; zinc finger ZZ-type and EF-hand domain-containing protein 1 GN=ZZEF1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,142680738;0,138432601;-2,272647209;-1,057597037;-1,462767562;-2,086457363;-0,673046454;-1,307013205
NCOA2; nuclear receptor coactivator 2 isoform a GN=NCOA2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,482640973;-0,542147497;-1,625435886;-1,602388328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
